Generation 	Included 	Gener	Line	SEL	selected	line	dam	sire	plant	ident	Bloss	gad	gw	ghl	ghr	ubl	ubw	GA	UBA	lbl	lbw	INCLUDED 
3	1	F3	Down	no	0	Down	51D2045	51D2042	A	51D3044A	1	5.08	6.92	2.56	2.57	21.03	25.13	17.75	528.48	NA	NA	0
3	1	F3	Down	no	0	Down	51D2045	51D2042	A	51D3044A	2	5.03	7.46	2.88	3.32	21.58	26.92	23.13	580.93	NA	NA	0
3	1	F3	Down	no	0	Down	51D2045	51D2042	A	51D3044A	3	4.96	6.78	3.01	3.14	22.71	27.61	20.85	627.02	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2021	B	51D3045B	1	3.85	5.86	2.59	2.73	15.93	15.80	15.59	251.69	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2021	B	51D3045B	2	4.65	7.41	3.36	3.26	18.11	22.29	24.53	403.67	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2021	B	51D3045B	3	5.14	7.17	3.18	3.27	19.75	22.18	23.12	438.06	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2049	51D2033	A	51D3046A	1	4.90	6.31	2.82	2.51	19.69	21.56	16.82	424.52	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2049	51D2033	A	51D3046A	2	4.03	4.89	2.11	2.37	18.23	21.29	10.95	388.12	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2049	51D2033	A	51D3046A	3	4.96	7.04	3.20	2.22	17.79	21.13	19.08	375.90	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2033	B	51D3046B	1	4.78	6.95	3.06	3.12	23.85	28.38	21.48	676.86	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2033	B	51D3046B	2	5.46	5.76	2.53	2.64	19.71	23.13	14.89	455.89	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2033	B	51D3046B	3	4.82	6.13	2.61	2.87	17.01	20.95	16.80	356.36	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2042	B	51D3048B	1	4.36	6.37	2.88	2.85	16.02	20.10	18.25	322.00	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2042	B	51D3048B	2	4.84	7.26	3.22	3.60	17.62	22.29	24.76	392.75	NA	NA	0
3	1	F3	Down	no	0	Down	51D2049	51D2042	B	51D3048B	3	4.34	6.20	2.91	3.32	21.61	23.49	19.31	507.62	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2019	B	51D3049B	1	4.76	6.15	2.76	2.92	15.85	19.64	17.47	311.29	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2019	B	51D3049B	2	4.69	5.90	2.61	2.81	16.64	19.86	15.99	330.47	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2019	B	51D3049B	3	5.54	6.90	3.18	3.42	19.18	22.32	22.77	428.10	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2045	B	51D3050B	1	5.74	6.73	3.05	2.80	17.90	22.56	19.69	403.82	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2045	B	51D3050B	2	4.56	6.04	3.03	2.89	16.37	21.07	17.88	344.92	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2045	B	51D3050B	3	5.61	6.68	3.07	3.04	18.21	23.13	20.41	421.20	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2049	B	51D3051B	1	4.51	7.24	2.93	3.42	16.80	20.77	22.99	348.94	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2049	B	51D3051B	2	5.21	6.32	2.92	3.00	17.20	20.84	18.71	358.45	NA	NA	0
3	1	F3	Down	no	0	Down	51D2053B	51D2049	B	51D3051B	3	4.95	7.12	3.53	3.44	19.97	21.72	24.81	433.75	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2053B	51D2058	B	51D3052B	1	4.78	5.81	2.08	2.42	19.43	24.62	13.07	478.37	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2053B	51D2058	B	51D3052B	2	4.12	5.18	3.45	2.72	18.79	22.47	15.98	422.21	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2053B	51D2058	B	51D3052B	3	4.84	7.13	2.91	3.27	19.64	25.86	22.03	507.89	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2020	A	51D3053A	1	5.50	5.74	3.11	3.17	18.87	21.40	18.02	403.82	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2020	A	51D3053A	2	5.65	7.33	3.67	3.77	20.99	24.28	27.27	509.64	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2020	A	51D3053A	3	4.30	6.00	2.54	2.71	18.40	24.15	15.75	444.36	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	A	51D3054A	1	4.87	6.77	2.78	2.86	20.82	23.89	19.09	497.39	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	A	51D3054A	2	3.59	6.27	2.63	2.59	18.14	23.06	16.36	418.31	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	A	51D3054A	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	B	51D3054B	1	5.25	6.76	3.11	3.17	21.82	25.17	21.23	549.21	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	B	51D3054B	2	5.26	7.04	3.38	3.43	22.72	24.48	23.97	556.19	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2049	B	51D3054B	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2058	B	51D3055B	1	6.24	7.26	3.04	3.04	20.69	25.10	22.07	519.32	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2058	B	51D3055B	2	5.49	6.65	2.90	3.06	17.99	20.87	19.82	375.45	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2058	B	51D3055B	3	6.11	7.33	3.28	3.28	23.98	28.93	24.04	693.74	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2059	A	51D3056A	1	4.77	7.24	3.31	3.53	20.58	23.73	24.76	488.36	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2059	A	51D3056A	2	4.81	7.02	2.89	3.25	20.86	24.32	21.55	507.32	NA	NA	0
3	1	F3	Down	no	0	Down	51D2054	51D2059	A	51D3056A	3	5.34	7.71	3.40	3.71	19.87	23.90	27.41	474.89	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2058	51D2014	B	51D3057B	1	4.78	6.37	1.73	2.26	20.08	22.42	12.71	450.19	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2058	51D2014	B	51D3057B	2	5.26	6.20	2.50	2.74	20.17	25.31	16.24	510.50	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2058	51D2014	B	51D3057B	3	6.18	6.53	2.20	2.25	20.90	26.58	14.53	555.52	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2020	B	51D3058B	1	5.14	7.31	3.41	3.40	19.07	24.10	24.89	459.59	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2020	B	51D3058B	2	4.36	7.15	3.29	3.13	18.19	22.36	22.95	406.73	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2020	B	51D3058B	3	4.62	6.64	2.84	3.01	19.65	22.45	19.42	441.14	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2021	B	51D3059B	1	4.88	7.29	3.27	3.64	19.77	24.19	25.19	478.24	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2021	B	51D3059B	2	4.96	7.53	3.26	3.19	21.05	25.06	24.28	527.51	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2021	B	51D3059B	3	4.64	6.53	3.05	2.95	19.94	23.80	19.59	474.57	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2036	B	51D3060B	1	4.80	6.85	3.17	3.17	20.18	22.96	21.71	463.33	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2036	B	51D3060B	2	4.15	6.57	3.18	3.16	18.13	18.54	20.83	336.13	NA	NA	0
3	1	F3	Down	no	0	Down	51D2058	51D2036	B	51D3060B	3	4.96	7.40	3.33	3.07	19.80	24.07	23.68	476.59	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2021	B	51D3061B	1	4.34	6.36	3.13	3.21	17.99	22.85	20.16	411.07	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2021	B	51D3061B	2	4.50	6.33	2.42	2.67	18.54	20.24	16.11	375.25	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2021	B	51D3061B	3	5.05	8.08	3.65	3.29	19.43	25.12	28.04	488.08	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2036	B	51D3062B	1	4.61	6.97	2.81	2.92	18.71	22.12	19.97	413.87	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2036	B	51D3062B	2	5.69	6.35	2.83	2.80	15.79	18.33	17.88	289.43	NA	NA	0
3	1	F3	Down	no	0	Down	51D2059	51D2036	B	51D3062B	3	3.82	6.27	2.93	2.85	16.83	18.89	18.12	317.92	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2045	A	51D3063A	1	3.40	4.94	2.28	2.34	20.83	18.85	11.41	392.65	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2045	A	51D3063A	2	5.55	7.13	2.99	3.15	18.25	22.56	21.89	411.72	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2045	A	51D3063A	3	4.79	5.91	2.44	2.89	19.89	22.13	15.75	440.17	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2053B	B	51D3064B	1	4.86	5.53	2.53	2.37	16.17	19.01	13.55	307.39	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2053B	B	51D3064B	2	4.43	6.18	2.52	2.30	20.04	21.59	14.89	432.66	NA	NA	0
3	1	F3	Down	DtF4	0	Down	51D2059	51D2053B	B	51D3064B	3	4.73	6.47	2.92	3.20	19.31	23.71	19.80	457.84	NA	NA	0
0	1	P	Parent	no	0	NA	NA	NA	NA	51001	1	5.02	8.54	4.00	4.01	23.40	29.93	34.20	700.36	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51001	2	5.10	7.87	3.97	3.45	19.73	23.72	29.20	468.00	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51001	3	4.39	6.38	2.61	2.88	20.78	21.11	17.51	438.67	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51001	4	4.87	7.84	3.91	3.79	20.58	23.81	30.18	490.01	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51005	1	5.94	7.96	3.67	3.38	17.55	22.53	28.06	395.40	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51005	2	5.12	7.76	3.91	3.63	17.31	21.84	29.26	378.05	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51005	3	5.26	6.88	3.10	3.48	19.06	21.05	22.64	401.21	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51005	4	5.14	8.46	3.89	3.97	16.84	23.21	33.25	390.86	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51010	1	4.27	7.56	3.43	3.74	19.29	24.10	27.10	464.89	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51010	2	5.06	8.72	3.68	3.58	21.26	25.28	31.65	537.45	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51010	3	5.54	7.85	3.47	3.69	21.38	25.66	28.10	548.61	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51010	4	4.60	7.59	3.62	3.63	18.55	22.27	27.51	413.11	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51017	1	4.98	8.85	4.23	4.22	27.50	27.93	37.39	768.08	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51017	2	5.24	9.82	4.36	4.54	28.28	31.97	43.70	904.11	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51017	3	6.07	9.23	4.25	4.59	23.53	27.13	40.80	638.37	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51017	4	6.67	10.22	4.79	4.69	27.18	32.54	48.44	884.44	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51031	1	4.10	7.43	3.85	3.55	20.90	25.11	27.49	524.80	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51031	2	4.82	8.33	3.65	3.67	21.13	23.78	30.49	502.47	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51031	3	4.33	9.43	3.77	3.81	22.06	27.43	35.74	605.11	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51031	4	4.30	8.59	3.22	3.58	20.81	25.26	29.21	525.66	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51041	1	4.55	7.50	4.24	4.18	18.32	23.89	31.58	437.66	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51041	2	5.26	7.82	4.10	4.01	19.30	25.14	31.71	485.20	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51041	3	4.25	7.31	3.37	3.63	16.80	21.93	25.59	368.42	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51041	4	4.69	7.79	3.48	3.62	19.48	25.10	27.65	488.95	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51046	1	4.32	8.42	4.16	3.86	21.60	26.68	33.76	576.29	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51046	2	4.63	9.11	4.13	4.33	19.91	25.55	38.54	508.70	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51046	3	4.91	7.98	3.54	3.69	21.36	24.99	28.85	533.79	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51046	4	3.98	7.99	3.67	3.50	19.55	24.73	28.64	483.47	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51049	1	5.52	7.57	4.10	4.03	21.24	24.09	30.77	511.67	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51049	2	5.48	7.42	3.04	3.51	22.65	25.51	24.30	577.80	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51049	3	4.44	9.96	4.59	4.72	23.76	29.51	46.36	701.16	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51049	4	5.43	8.77	4.32	3.87	23.02	26.66	35.91	613.71	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51050	1	4.62	6.26	2.67	2.68	17.46	22.27	16.75	388.83	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51050	2	4.88	7.28	3.01	2.26	19.93	25.60	19.18	510.21	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51050	3	4.69	6.65	2.80	2.92	19.92	25.15	19.02	500.99	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51050	4	4.96	7.97	3.53	3.48	22.30	28.05	27.93	625.52	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51062	1	5.23	7.57	3.59	3.47	18.77	24.83	26.72	466.06	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51062	2	4.68	8.71	4.02	4.22	18.93	25.17	35.89	476.47	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51062	3	4.56	7.03	3.72	3.70	20.22	25.51	26.08	515.81	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51062	4	5.68	8.35	4.04	4.15	22.58	26.35	34.19	594.98	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51063	1	6.65	10.48	5.09	4.78	27.13	32.33	51.72	877.11	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51063	2	6.57	9.66	4.26	4.37	24.26	30.75	41.68	746.00	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51063	3	5.35	9.30	4.51	4.23	21.42	25.63	40.64	548.99	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51063	4	5.61	8.46	4.38	4.69	23.68	28.13	38.37	666.12	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51071	1	4.47	7.07	3.41	3.25	16.99	22.42	23.54	380.92	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51071	2	5.05	8.28	3.99	4.16	19.07	24.26	33.74	462.64	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51071	3	4.43	7.86	3.87	3.47	19.70	24.40	28.85	480.68	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51071	4	4.74	7.96	3.78	3.81	19.38	22.70	30.21	439.93	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51076	1	4.86	7.74	3.28	3.44	19.13	23.18	26.01	443.43	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51076	2	4.75	7.30	3.09	2.86	24.17	25.10	21.72	606.67	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51076	3	4.38	7.15	3.53	3.18	19.22	23.13	23.99	444.56	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51076	4	4.97	9.34	3.90	3.76	18.92	26.98	35.77	510.46	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51077	1	4.46	8.34	3.40	3.95	18.32	24.73	30.65	453.05	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51077	2	4.30	8.49	3.72	3.96	18.61	25.18	32.60	468.60	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51077	3	5.37	9.16	4.35	4.65	22.87	28.02	41.22	640.82	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51077	4	4.03	7.43	3.50	3.62	17.62	21.37	26.45	376.54	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51079	1	4.43	7.87	2.74	3.05	18.73	22.45	22.78	420.49	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51079	2	5.51	7.71	3.29	3.46	19.60	25.63	26.02	502.35	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51079	3	5.14	7.37	3.39	3.03	18.89	24.59	23.66	464.51	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51079	4	4.75	7.50	2.75	3.15	20.68	25.34	22.13	524.03	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51087	1	4.66	7.44	3.93	3.73	17.17	20.22	28.50	347.18	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51087	2	5.55	8.82	3.92	3.70	18.88	26.52	33.60	500.70	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51087	3	5.52	8.08	3.88	3.97	18.99	22.76	31.71	432.21	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51087	4	5.05	9.12	4.29	4.59	20.63	25.50	40.49	526.07	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51090	1	5.06	8.27	3.64	4.31	16.71	23.18	32.87	387.34	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51090	2	4.79	7.60	3.49	3.51	15.35	19.39	26.60	297.64	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51090	3	4.57	7.60	3.57	3.67	19.14	21.91	27.51	419.36	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51090	4	3.85	7.00	3.07	3.02	17.19	21.33	21.32	366.66	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51094	1	3.99	6.72	3.16	3.06	17.12	21.53	20.90	368.59	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51094	2	5.82	7.93	3.34	3.42	17.50	24.13	26.80	422.28	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51094	3	4.82	6.85	2.82	2.74	16.30	19.95	19.04	325.19	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51094	4	5.32	8.66	3.62	3.37	19.74	24.21	30.27	477.91	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51096	1	5.66	7.95	3.46	3.83	18.84	21.97	28.98	413.91	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51096	2	5.27	7.68	3.96	3.53	16.89	21.15	28.76	357.22	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51096	3	4.57	8.19	3.92	3.72	19.27	23.12	31.29	445.52	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51096	4	5.24	8.84	4.23	4.32	19.78	25.93	37.79	512.90	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51103	1	4.98	7.51	3.35	3.14	22.09	25.67	24.37	567.05	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51103	2	4.91	6.98	2.98	3.11	19.68	24.91	21.25	490.23	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51103	3	5.74	8.02	3.45	3.24	20.66	25.76	26.83	532.20	NA	NA	1
0	1	P	Parent	DtF1	DOWN	NA	NA	NA	NA	51103	4	4.00	7.70	3.49	2.95	20.56	23.92	24.79	491.80	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51106	1	5.37	8.66	4.37	4.50	21.88	27.86	38.41	609.58	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51106	2	4.62	8.45	4.35	4.44	20.09	26.00	37.14	522.34	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51106	3	5.33	6.96	3.53	3.58	19.97	23.91	24.74	477.48	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51106	4	4.53	7.77	4.03	3.48	18.40	23.23	29.18	427.43	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51120	1	4.45	7.21	3.21	3.71	16.48	19.41	24.95	319.88	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51120	2	4.50	7.04	3.68	3.64	17.55	20.73	25.77	363.81	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51120	3	5.38	8.14	3.19	3.30	17.95	22.17	26.41	397.95	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51120	4	5.69	7.69	3.30	3.68	17.04	20.06	26.84	341.82	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51130	1	4.50	7.85	3.48	3.76	16.67	23.56	28.42	392.75	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51130	2	4.72	7.84	3.83	3.16	17.88	22.96	27.40	410.52	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51130	3	4.26	7.22	3.16	3.17	18.91	26.67	22.85	504.33	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51130	4	5.25	8.30	4.11	4.06	20.22	25.06	33.91	506.71	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51136	1	4.85	8.77	4.52	4.47	22.45	29.97	39.42	672.83	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51136	2	5.54	9.17	4.47	4.68	21.52	28.66	41.95	616.76	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51136	3	4.30	9.07	4.42	4.56	21.92	28.18	40.72	617.71	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51136	4	3.78	8.14	4.27	4.15	20.09	27.11	34.27	544.64	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51153	1	5.79	7.35	3.27	3.57	24.49	25.70	25.14	629.39	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51153	2	4.86	6.81	3.75	3.77	20.15	22.94	25.61	462.24	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51153	3	5.05	9.82	5.21	5.08	25.57	31.19	50.52	797.53	NA	NA	1
0	1	P	Parent	UtF1	UP	NA	NA	NA	NA	51153	4	5.69	8.98	4.37	4.58	23.41	27.48	40.19	643.31	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51161	1	4.56	6.24	3.40	3.34	18.63	21.87	21.03	407.44	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51161	2	5.12	6.72	3.24	3.28	22.84	24.47	21.91	558.89	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51161	3	5.46	8.04	3.98	4.07	23.46	23.91	32.36	560.93	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51161	4	3.60	8.14	3.74	3.95	21.43	24.16	31.30	517.75	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51174	1	4.83	7.49	3.81	4.31	23.39	27.15	30.41	635.04	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51174	2	4.60	7.14	3.69	4.03	17.98	21.25	27.56	382.08	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51174	3	5.03	7.26	3.64	3.95	18.91	23.37	27.55	441.93	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51174	4	5.02	8.78	4.10	4.37	19.88	24.37	37.18	484.48	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51208	1	4.73	7.46	3.12	3.16	19.88	21.98	23.42	436.96	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51208	2	5.83	8.15	3.74	3.20	19.55	22.54	28.28	440.66	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51208	3	5.20	7.51	3.29	3.16	21.75	23.14	24.22	503.30	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51208	4	5.27	7.88	3.56	3.62	16.41	20.72	28.29	340.02	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51213	1	4.73	8.16	3.85	3.88	19.38	23.61	31.54	457.56	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51213	2	5.82	8.37	3.98	4.14	20.84	23.40	33.98	487.66	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51213	3	4.39	7.76	3.81	3.80	16.91	21.22	29.53	358.83	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51213	4	5.25	8.76	4.23	4.01	19.40	26.57	36.09	515.46	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51215	1	5.39	7.36	3.19	3.34	21.26	24.35	24.03	517.68	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51215	2	5.44	8.05	3.31	2.95	22.61	26.31	25.20	594.87	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51215	3	2.77	9.56	4.47	4.28	24.81	31.55	41.83	782.76	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51215	4	4.35	7.70	3.22	3.82	19.28	21.03	27.10	405.46	NA	NA	1
0	1	P	Parent	no	0	NA	NA	NA	NA	51216	1	5.06	7.34	3.21	3.44	17.83	20.16	24.41	359.45	NA	NA	1
