ind	Line	Gener	block	dam	sire	bloss	malefl	gad	Gwtot	GHl	GHr	UBL	UBW	GA	UBA	lbl	lbw	selected	select_rand	SEL
70U4036	Up	F4	NA	70UP3031B	70UP3027	1	2	NA	7.68	3.42	3.8	21.95	23.68	27.7248	519.776	23.51	25.09	NA	NA	NA
70U4036	Up	F4	NA	70UP3031B	70UP3027	2	1	NA	7.26	3.13	3.55	21.38	23.83	24.2484	509.4854	22.87	23.9	NA	NA	NA
70U4036	Up	F4	NA	70UP3031B	70UP3027	3	1	NA	5.91	2.74	2.69	19.84	20.93	16.04565	415.2512	22.16	22.72	NA	NA	NA
70U4037	Up	F4	NA	70UP3031B	70UP3059	1	2	NA	6.9	2.94	2.92	18.15	21.58	20.217	391.677	21.18	21.21	NA	NA	NA
70U4037	Up	F4	NA	70UP3031B	70UP3059	2	1	NA	7.12	2.74	2.88	18.82	19.95	20.0072	375.459	19.7	19.29	NA	NA	NA
70U4037	Up	F4	NA	70UP3031B	70UP3059	3	1	NA	6.77	2.65	2.86	18.82	20.45	18.65135	384.869	20.66	19.93	NA	NA	NA
70U4038	Up	F4	NA	70UP3031B	70UP3038B	1	1	NA	7.14	2.68	2.76	25.29	25.62	19.4208	647.9298	26.68	27.52	NA	NA	NA
70U4038	Up	F4	NA	70UP3031B	70UP3038B	2	1	NA	6.21	2.58	2.48	22.98	22.66	15.7113	520.7268	23.89	22.33	NA	NA	NA
70U4038	Up	F4	NA	70UP3031B	70UP3038B	3	3	NA	7.04	3.12	3.19	25.32	26.85	22.2112	679.842	27.22	25.78	NA	NA	NA
70U4039	Up	F4	NA	70UP3031B	70UP3008B	1	1	NA	5.88	2.23	2.11	17.97	17.95	12.7596	322.5615	20.08	18.02	NA	NA	NA
70U4039	Up	F4	NA	70UP3031B	70UP3008B	2	1	NA	6.73	2.95	2.84	24.64	25.9	19.48335	638.176	28.79	24.78	NA	NA	NA
70U4039	Up	F4	NA	70UP3031B	70UP3008B	3	1	NA	7.04	2.92	3.15	24.08	25.04	21.3664	602.9632	25.89	23.52	NA	NA	NA
70U4040	Up	F4	NA	70UP3031B	70UP3054	1	1	NA	7.59	3.19	3.08	20.53	22.86	23.79465	469.3158	23	23.24	NA	NA	NA
70U4040	Up	F4	NA	70UP3031B	70UP3054	2	3	NA	6.58	3.12	3.29	23.26	24.24	21.0889	563.8224	24.45	24.14	NA	NA	NA
70U4041	Up	F4	NA	70UP3059B	70UP3054	1	1	NA	6.78	2.82	2.7	23.44	21.95	18.7128	514.508	27.35	25.63	NA	NA	NA
70U4041	Up	F4	NA	70UP3059B	70UP3054	2	1	NA	6.48	2.59	2.68	19.27	21.32	17.0748	410.8364	21.59	21.27	NA	NA	NA
70U4041	Up	F4	NA	70UP3059B	70UP3054	3	1	NA	6.6	2.64	2.7	18.82	20.93	17.622	393.9026	22.18	21.16	NA	NA	NA
70U4042	Up	F4	NA	70UP3059B	70UP3054	1	2	NA	7.18	3.03	2.71	22.06	24.6	20.6066	542.676	25.18	24.83	NA	NA	NA
70U4042	Up	F4	NA	70UP3059B	70UP3054	2	1	NA	7.42	2.73	2.86	22.08	22.6	20.7389	499.008	24.88	23.19	NA	NA	NA
70U4042	Up	F4	NA	70UP3059B	70UP3054	3	2	NA	6.48	2.64	2.62	21.06	21.66	17.0424	456.1596	22.87	22.51	NA	NA	NA
70U4043	Up	F4	NA	70UP3056	70UP3003	1	1	NA	7.98	3.44	3.35	22.91	24.33	27.0921	557.4003	25.61	25.22	NA	NA	NA
70U4043	Up	F4	NA	70UP3056	70UP3003	2	1	NA	7.65	3.18	3.28	22.74	21.84	24.7095	496.6416	25.63	22.96	NA	NA	NA
70U4045	Up	F4	NA	70UP3056	70UP3003	1	1	NA	6.47	2.76	3.14	21.78	23.05	19.0865	502.029	23.42	24.1	NA	NA	NA
70U4045	Up	F4	NA	70UP3056	70UP3003	2	2	NA	8.88	3.27	3.02	25.24	28.11	27.9276	709.4964	26.93	26.3	NA	NA	NA
70U4045	Up	F4	NA	70UP3056	70UP3003	3	1	NA	7.39	2.63	2.84	22.52	22.61	20.21165	509.1772	25.53	24.06	NA	NA	NA
70U4046	Up	F4	NA	70UP3056	70UP3024B	1	1	NA	7.49	2.94	2.96	25.1	24.48	22.0955	614.448	27.29	25.22	NA	NA	NA
70U4046	Up	F4	NA	70UP3056	70UP3024B	2	2	NA	7.68	2.82	2.97	28.07	26.48	22.2336	743.2936	30.36	26.26	NA	NA	NA
70U4046	Up	F4	NA	70UP3056	70UP3024B	3	2	NA	8.03	2.88	3.15	28.36	26.03	24.21045	738.2108	30.66	28.41	NA	NA	NA
70U4047	Up	F4	NA	70UP3033	70UP3028B	1	1	NA	7.52	3.45	3.22	24.65	26.59	25.0792	655.4435	27.56	27.47	NA	NA	NA
70U4047	Up	F4	NA	70UP3033	70UP3028B	2	3	NA	7.89	3.7	3.4	24.28	27.44	28.0095	666.2432	26.18	27.46	NA	NA	NA
70U4047	Up	F4	NA	70UP3033	70UP3028B	3	1	NA	8.23	3.78	3.76	24.77	26.8	31.0271	663.836	26.58	29.38	NA	NA	NA
70U4048	Up	F4	NA	70UP3056	70UP3024B	1	1	NA	8.4	3.32	3.72	24.1	24.5	29.568	590.45	26.1	25.46	NA	NA	NA
70U4048	Up	F4	NA	70UP3056	70UP3024B	2	3	NA	7.86	3.53	3.36	26.17	26.98	27.0777	706.0666	29.24	25.98	NA	NA	NA
70U4048	Up	F4	NA	70UP3056	70UP3024B	3	2	NA	6.68	3.09	2.82	25.04	22.18	19.7394	555.3872	26.97	26.3	NA	NA	NA
70U4049	Up	F4	NA	70UP3033	70UP3056	1	1	NA	7.32	3.15	3.12	20.54	25.28	22.9482	519.2512	24.46	26.42	NA	NA	NA
70U4049	Up	F4	NA	70UP3033	70UP3056	2	3	NA	7.65	3.16	3.3	23.82	28.13	24.7095	670.0566	26.62	27.65	NA	NA	NA
70U4049	Up	F4	NA	70UP3033	70UP3056	3	1	NA	7.23	3.22	3.22	23.85	25.15	23.2806	599.8275	26.36	26.43	NA	NA	NA
70U4051	Up	F4	NA	70UP3035	70UP3059B	1	1	NA	6.89	2.92	2.91	20.03	22.82	20.08435	457.0846	22.99	23.01	NA	NA	NA
70U4052	Up	F4	NA	70UP3056	70UP3035	1	1	NA	7.46	2.96	3.17	21.24	23.16	22.8649	491.9184	23.11	24.48	NA	NA	NA
70U4052	Up	F4	NA	70UP3056	70UP3035	2	1	NA	6.66	2.76	2.77	20.52	21.95	18.4149	450.414	21.99	23.03	NA	NA	NA
70U4053	Up	F4	NA	70UP3056	70UP3035	1	2	NA	7.49	3.21	3.01	23.27	24.69	23.2939	574.5363	24.95	25.79	NA	NA	NA
70U4053	Up	F4	NA	70UP3056	70UP3035	2	1	NA	8.47	3.28	3.33	22.62	24.4	27.99335	551.928	24.98	24.39	NA	NA	NA
70U4053	Up	F4	NA	70UP3056	70UP3035	3	3	NA	7.55	3.06	3.19	22.98	25.01	23.59375	574.7298	27.24	26.88	NA	NA	NA
70U4054	Up	F4	NA	70UP3035	70UP3031B	1	1	NA	8.16	3.2	3.4	21.82	24.81	26.928	541.3542	23.29	25.13	NA	NA	NA
70U4054	Up	F4	NA	70UP3035	70UP3031B	2	1	NA	7.44	3.1	3.3	19.9	22.61	23.808	449.939	21.07	22.1	NA	NA	NA
70U4054	Up	F4	NA	70UP3035	70UP3031B	3	1	NA	6.72	2.84	3.32	20.28	23.24	20.6976	471.3072	21.74	23.3	NA	NA	NA
70U4055	Up	F4	NA	70UP3035	70UP3032	1	1	NA	8.27	2.83	3.23	21.95	25.23	25.0581	553.7985	25.54	24.52	NA	NA	NA
70U4055	Up	F4	NA	70UP3035	70UP3032	2	2	NA	7.79	3.07	2.88	22.61	26.49	23.17525	598.9389	23.65	26.06	NA	NA	NA
70U4055	Up	F4	NA	70UP3035	70UP3032	3	1	NA	7.07	2.9	2.46	20.42	22.9	18.9476	467.618	23.5	22.4	NA	NA	NA
70U4056	Up	F4	NA	70UP3035	70UP3003	1	1	NA	7.28	3.35	3.46	23.23	26.15	24.7884	607.4645	25.27	25.7	NA	NA	NA
70U4056	Up	F4	NA	70UP3035	70UP3003	2	3	NA	8.7	3.63	3.78	23.59	26.57	32.2335	626.7863	25.3	26.39	NA	NA	NA
70U4056	Up	F4	NA	70UP3035	70UP3003	3	2	NA	6.39	2.67	3.09	20.65	23.27	18.4032	480.5255	23.47	23.18	NA	NA	NA
70U4057	Up	F4	NA	70UP3038B	70UP3063B	1	2	NA	6.59	2.98	2.96	18.99	20.84	19.5723	395.7516	20.06	21.61	NA	NA	NA
70U4057	Up	F4	NA	70UP3038B	70UP3063B	2	1	NA	7.08	3.34	3.53	21.04	25.19	24.3198	529.9976	24.55	25.49	NA	NA	NA
70U4057	Up	F4	NA	70UP3038B	70UP3063B	3	1	NA	6.82	3.01	3.04	21.84	24.29	20.6305	530.4936	24.78	25.65	NA	NA	NA
70U4058	Up	F4	NA	70UP3054	70UP3027	1	1	NA	7.39	3.48	3.22	21.55	24.98	24.7565	538.319	25.19	23.28	NA	NA	NA
70U4058	Up	F4	NA	70UP3054	70UP3027	2	3	NA	7.89	3.47	3.8	24.04	26.99	28.68015	648.8396	30.66	29.42	NA	NA	NA
70U4059	Up	F4	NA	70UP3038B	70UP3003	1	1	NA	7.3	3.28	3.34	21.25	23.17	24.163	492.3625	25.03	24.6	NA	NA	NA
70U4059	Up	F4	NA	70UP3038B	70UP3003	2	2	NA	6.39	2.47	3	21.51	21.59	17.47665	464.4009	23.05	21.66	NA	NA	NA
70U4059	Up	F4	NA	70UP3038B	70UP3003	3	1	NA	6.88	2.97	3.21	22.48	25.16	21.2592	565.5968	24.55	23.26	NA	NA	NA
70U4060	Up	F4	NA	70UP3038B	70UP3056	1	1	NA	6.9	3.02	2.87	20.85	23.04	20.3205	480.384	23.86	21.83	NA	NA	NA
70U4060	Up	F4	NA	70UP3038B	70UP3056	2	1	NA	6.94	3.23	3.16	19.53	21.28	22.1733	415.5984	22.08	20.74	NA	NA	NA
70U4060	Up	F4	NA	70UP3038B	70UP3056	3	2	NA	7.46	3.25	3.18	25	27.72	23.9839	693	26.83	27.12	NA	NA	NA
70U4061	Up	F4	NA	70UP3054	70UP3033	1	1	NA	6.43	2.66	2.86	20.95	20.22	17.7468	423.609	23.7	22.97	NA	NA	NA
70U4061	Up	F4	NA	70UP3054	70UP3033	2	1	NA	6.05	2.62	2.59	20.19	19.01	15.76025	383.8119	23.63	22.47	NA	NA	NA
70U4061	Up	F4	NA	70UP3054	70UP3033	3	2	NA	6.7	2.6	2.56	23.22	22.69	17.286	526.8618	26.93	25.45	NA	NA	NA
70U4062	Up	F4	NA	70UP3054	70UP3060B	1	1	NA	7.16	3.55	3.12	26.5	24.12	23.8786	639.18	27.92	26.88	NA	NA	NA
70U4062	Up	F4	NA	70UP3054	70UP3060B	2	1	NA	7.12	3.27	3.28	22.88	23.75	23.318	543.4	25.14	25.89	NA	NA	NA
70U4062	Up	F4	NA	70UP3054	70UP3060B	3	1	NA	7.18	3.08	3.08	21.97	23.18	22.1144	509.2646	24.27	23	NA	NA	NA
70U4063	Up	F4	NA	70UP3054	70UP3027	1	3	NA	7.87	3.87	3.8	23.55	25.76	30.18145	606.648	28.03	27.49	NA	NA	NA
70U4064	Up	F4	NA	70UP3054	70UP3060B	1	1	NA	6.4	2.75	2.98	19.26	20.09	18.336	386.9334	21.56	20.64	NA	NA	NA
70U4064	Up	F4	NA	70UP3054	70UP3060B	2	1	NA	6.98	2.95	2.99	18.69	21.07	20.7306	393.7983	21.75	21.31	NA	NA	NA
70U4064	Up	F4	NA	70UP3054	70UP3060B	3	2	NA	6.53	2.98	2.95	20.36	22.04	19.36145	448.7344	22.33	23.27	NA	NA	NA
70U4065	Up	F4	NA	70UP3054	70UP3035	1	1	NA	7.19	2.88	2.98	22.11	24.56	21.0667	543.0216	25.81	24.69	NA	NA	NA
70U4065	Up	F4	NA	70UP3054	70UP3035	2	1	NA	7.25	2.91	2.97	24.09	26.58	21.315	640.3122	26.22	27.19	NA	NA	NA
70U4065	Up	F4	NA	70UP3054	70UP3035	3	2	NA	7.37	2.92	3.08	24.42	26.7	22.11	652.014	26.37	27.21	NA	NA	NA
70U4066	Up	F4	NA	70UP3056	70UP3035	1	1	NA	5.53	2.66	2.79	20.41	19.71	15.06925	402.2811	23.1	22.41	NA	NA	NA
70U4066	Up	F4	NA	70UP3056	70UP3035	2	1	NA	6.23	2.83	2.78	21.15	23.76	17.47515	502.524	24.01	23.98	NA	NA	NA
70U4066	Up	F4	NA	70UP3056	70UP3035	3	2	NA	5.8	2.38	2.66	19.69	20.73	14.616	408.1737	22.63	23.11	NA	NA	NA
70U4067	Up	F4	NA	70UP3056	70UP3001	1	1	NA	7.17	3.4	3.12	22.83	25.03	23.3742	571.4349	25.79	25.22	NA	NA	NA
70U4067	Up	F4	NA	70UP3056	70UP3001	2	2	NA	7	2.89	3.01	23.62	23.92	20.65	564.9904	24.58	24.12	NA	NA	NA
70D4001	Down	F4	NA	70D3037	70D3064	1	1	NA	5.49	2.04	2.37	16.78	16.33	12.10545	274.0174	18.53	15.35	NA	NA	NA
70D4001	Down	F4	NA	70D3037	70D3064	2	1	NA	5.17	1.82	2.13	17.8	15.84	10.21075	281.952	20.55	15	NA	NA	NA
70D4001	Down	F4	NA	70D3037	70D3064	3	1	NA	5.27	2.1	1.97	17.72	16.19	10.72445	286.8868	19.8	14.97	NA	NA	NA
70D4002	Down	F4	NA	70D3039	70D3038	1	1	NA	8.38	3.49	3.96	25.04	29.33	31.2155	734.4232	29.82	31.45	NA	NA	NA
70D4002	Down	F4	NA	70D3039	70D3038	2	1	NA	6.06	2.56	2.66	19.5	19.66	15.8166	383.37	20.91	18.4	NA	NA	NA
70D4002	Down	F4	NA	70D3039	70D3038	3	2	NA	6.46	3.09	3.03	20.92	22.22	19.7676	464.8424	22.75	20.27	NA	NA	NA
70D4003	Down	F4	NA	70D3037	70D3010	1	1	NA	7.29	2.73	2.66	20.85	24.93	19.64655	519.7905	23.53	25.7	NA	NA	NA
70D4003	Down	F4	NA	70D3037	70D3010	2	2	NA	7.22	2.95	2.74	21.05	24.29	20.5409	511.3045	23.62	25.56	NA	NA	NA
70D4003	Down	F4	NA	70D3037	70D3010	3	1	NA	6.08	2.38	2.62	18.85	20.65	15.2	389.2525	20.93	20.71	NA	NA	NA
70D4004	Down	F4	NA	70D3037	70D3028	1	1	NA	5.8	2.65	2.13	19.89	18.64	13.862	370.7496	21.28	17.25	NA	NA	NA
70D4004	Down	F4	NA	70D3037	70D3028	2	2	NA	6.1	2.53	2.46	20.82	18.96	15.2195	394.7472	22.7	17.57	NA	NA	NA
70D4004	Down	F4	NA	70D3037	70D3028	3	3	NA	5.56	2.3	2.41	19.24	17.83	13.0938	343.0492	20.91	16.93	NA	NA	NA
70D4005	Down	F4	NA	70D3037	70D3036	1	2	NA	6.59	2.46	2.17	23.53	24.49	15.25585	576.2497	27.95	22.1	NA	NA	NA
70D4005	Down	F4	NA	70D3037	70D3036	2	1	NA	6.12	2.35	2.47	20.7	20.78	14.7492	430.146	24.6	20.39	NA	NA	NA
70D4005	Down	F4	NA	70D3037	70D3036	3	1	NA	6.08	2.5	2.28	25.3	24.47	14.5312	619.091	29.71	26.18	NA	NA	NA
70D4006	Down	F4	NA	70D3037	70D3028	1	2	NA	5.41	2.25	2.3	18.76	17.96	12.30775	336.9296	22.18	19.25	NA	NA	NA
70D4006	Down	F4	NA	70D3037	70D3028	2	2	NA	4.94	2.23	2.14	16.75	16.22	10.7939	271.685	18.81	16.74	NA	NA	NA
70D4006	Down	F4	NA	70D3037	70D3028	3	1	NA	4.42	1.95	2.34	17.53	16.84	9.4809	295.2052	21.13	19.39	NA	NA	NA
70D4007	Down	F4	NA	70D3037	70D3064	1	2	NA	6.01	2.51	2.5	21.57	21.63	15.05505	466.5591	24.05	21.47	NA	NA	NA
70D4007	Down	F4	NA	70D3037	70D3064	2	1	NA	6.93	2.54	2.07	20.46	20.36	15.97365	416.5656	24.17	20.21	NA	NA	NA
70D4007	Down	F4	NA	70D3037	70D3064	3	2	NA	6.06	2.33	2.71	22.68	22.72	15.2712	515.2896	24.86	21.98	NA	NA	NA
70D4008	Down	F4	NA	70D3037	70D3064	1	1	NA	5.76	1.93	2.3	19.19	18.16	12.1824	348.4904	21.32	17.92	NA	NA	NA
70D4008	Down	F4	NA	70D3037	70D3064	2	1	NA	5.52	2.12	2.05	21.13	18.64	11.5092	393.8632	22.21	18.9	NA	NA	NA
70D4008	Down	F4	NA	70D3037	70D3064	3	1	NA	5.74	2.2	2.35	19.23	19.15	13.0585	368.2545	21.54	17.79	NA	NA	NA
70D4009	Down	F4	NA	70D3037	70D3010	1	2	NA	6.61	2.75	2.65	26.38	26.16	17.847	690.1008	29.74	26.62	NA	NA	NA
70D4009	Down	F4	NA	70D3037	70D3010	2	1	NA	6.17	2.17	2.32	24.3	23.34	13.85165	567.162	26.12	23.48	NA	NA	NA
70D4009	Down	F4	NA	70D3037	70D3010	3	1	NA	7.17	1.86	2.01	23.34	26.13	13.87395	609.8742	24.88	26.86	NA	NA	NA
70D4010	Down	F4	NA	70D3048	70D3037	1	1	NA	6.17	2.74	2.33	20.16	20.07	15.64095	404.6112	21.65	18.3	NA	NA	NA
70D4010	Down	F4	NA	70D3048	70D3037	2	2	NA	6.03	2.6	2.8	20.51	19.03	16.281	390.3053	23.08	18.83	NA	NA	NA
70D4010	Down	F4	NA	70D3048	70D3037	3	2	NA	6.75	2.69	2.91	21.09	20.58	18.9	434.0322	23.59	20.5	NA	NA	NA
70D4011	Down	F4	NA	70D3048	70D3029	1	1	NA	5.87	2.49	2.41	23.36	22.52	14.3815	526.0672	25.14	23.02	NA	NA	NA
70D4011	Down	F4	NA	70D3048	70D3029	2	1	NA	6.12	2.38	2.52	24.25	24.13	14.994	585.1525	26.07	24.95	NA	NA	NA
70D4011	Down	F4	NA	70D3048	70D3029	3	1	NA	5.89	2.33	2.58	23.37	22.51	14.45995	526.0587	25.67	21.3	NA	NA	NA
70D4012	Down	F4	NA	70D3048	70D3054	1	1	NA	5.63	2.58	2.52	19.86	16.05	14.3565	318.753	20.92	15.97	NA	NA	NA
70D4012	Down	F4	NA	70D3048	70D3054	2	1	NA	6.17	2.54	2.99	20.24	18.03	17.06005	364.9272	22.09	18.94	NA	NA	NA
70D4012	Down	F4	NA	70D3048	70D3054	3	3	NA	7.16	2.52	2.63	24.13	22.48	18.437	542.4424	27.11	23.64	NA	NA	NA
70D4013	Down	F4	NA	70D3048	70D3009	1	3	NA	6.4	2.84	2.85	20.16	21.97	18.208	442.9152	23.51	24.29	NA	NA	NA
70D4013	Down	F4	NA	70D3048	70D3009	2	2	NA	6.19	2.36	2.7	19.28	18.67	15.6607	359.9576	21.7	20.48	NA	NA	NA
70D4013	Down	F4	NA	70D3048	70D3009	3	3	NA	5.74	2.35	2.71	18.81	20.21	14.5222	380.1501	22.44	21.42	NA	NA	NA
70D4014	Down	F4	NA	70D3039	70D3038	1	1	NA	6.3	2.27	2.25	22	18.97	14.238	417.34	24.72	19.35	NA	NA	NA
70D4014	Down	F4	NA	70D3039	70D3038	2	1	NA	5.53	2.26	2.15	20.61	17.46	12.19365	359.8506	22.85	16.84	NA	NA	NA
70D4014	Down	F4	NA	70D3039	70D3038	3	1	NA	5.81	2.44	2.45	23.81	19.97	14.20545	475.4857	26.32	18.78	NA	NA	NA
70D4015	Down	F4	NA	70D3049	70D3029	1	1	NA	6.59	2.5	2.52	23.03	22.89	16.5409	527.1567	25.34	23.78	NA	NA	NA
70D4016	Down	F4	NA	70D3049	70D3006B	1	2	NA	6.67	2.84	2.69	18.39	20.24	18.44255	372.2136	20.68	21.81	NA	NA	NA
70D4016	Down	F4	NA	70D3049	70D3006B	2	1	NA	5.55	2.31	2.65	16.84	18.11	13.764	304.9724	19.63	17.32	NA	NA	NA
70D4016	Down	F4	NA	70D3049	70D3006B	3	2	NA	6.52	2.46	2.85	18.6	20.12	17.3106	374.232	20.31	20.08	NA	NA	NA
70D4017	Down	F4	NA	70D3049	70D3036	1	1	NA	6.13	2.52	2.61	19.04	19.86	15.72345	378.1344	20.99	19.67	NA	NA	NA
70D4017	Down	F4	NA	70D3049	70D3036	2	1	NA	5.67	2.59	2.52	17.94	19.5	14.48685	349.83	20.15	20.44	NA	NA	NA
70D4017	Down	F4	NA	70D3049	70D3036	3	1	NA	5.91	2.6	2.7	18.19	19.35	15.6615	351.9765	19.58	19.52	NA	NA	NA
70D4018	Down	F4	NA	70D3053	70D3009	1	1	NA	6.42	2.3	2.39	18.62	19.39	15.0549	361.0418	20.62	19.27	NA	NA	NA
70D4018	Down	F4	NA	70D3053	70D3009	2	1	NA	6.22	2.3	2.31	18.79	19.53	14.3371	366.9687	20.87	19.52	NA	NA	NA
70D4018	Down	F4	NA	70D3053	70D3009	3	1	NA	5	2.08	2.06	17.44	16.66	10.35	290.5504	19.76	17.11	NA	NA	NA
70D4019	Down	F4	NA	70D3053	70D3009	1	1	NA	5.76	2.38	2.63	17.17	18.22	14.4288	312.8374	18.05	19.14	NA	NA	NA
70D4019	Down	F4	NA	70D3053	70D3009	2	1	NA	5.78	2.62	2.65	15.57	16.68	15.2303	259.7076	17.81	16.77	NA	NA	NA
70D4019	Down	F4	NA	70D3053	70D3009	3	1	NA	6.52	2.46	2.67	15.73	16.37	16.7238	257.5001	16.94	17.92	NA	NA	NA
70D4020	Down	F4	NA	70D3053	70D3036	1	2	NA	5.59	2.54	1.92	16.83	18.58	12.4657	312.7014	18.56	19.88	NA	NA	NA
70D4020	Down	F4	NA	70D3053	70D3036	2	1	NA	5.97	2.37	2.51	16.55	18.22	14.5668	301.541	18.2	18.76	NA	NA	NA
70D4020	Down	F4	NA	70D3053	70D3036	3	2	NA	5.42	2.18	2.42	14.98	17.53	12.466	262.5994	17.22	17.4	NA	NA	NA
70D4021	Down	F4	NA	70D3053	70D3060	1	3	NA	5.86	2.34	2.31	18.81	19.94	13.6245	375.0714	20.88	18.34	NA	NA	NA
70D4021	Down	F4	NA	70D3053	70D3060	2	1	NA	6.64	2.34	2.58	18.78	20.18	16.3344	378.9804	21.07	19.55	NA	NA	NA
70D4021	Down	F4	NA	70D3053	70D3060	3	2	NA	5.55	2.01	2.28	19.21	19.34	11.90475	371.5214	22.9	20.76	NA	NA	NA
70D4022	Down	F4	NA	70D3053	70D3002	1	1	NA	6.38	1.9	2.05	17.96	16.96	12.6005	304.6016	19.04	17.29	NA	NA	NA
70D4022	Down	F4	NA	70D3053	70D3002	2	2	NA	6.69	2.23	2.41	17.27	17.18	15.5208	296.6986	20.08	19.62	NA	NA	NA
70D4022	Down	F4	NA	70D3053	70D3002	3	1	NA	5.53	1.77	2.42	17.6	15.71	11.58535	276.496	19.82	16.98	NA	NA	NA
70D4023	Down	F4	NA	70D3036	70D3006B	1	1	NA	6.72	2.51	2.6	20.36	21.63	17.1696	440.3868	23.92	22.6	NA	NA	NA
70D4023	Down	F4	NA	70D3036	70D3006B	2	2	NA	7.39	2.47	2.97	24.02	24.41	20.1008	586.3282	26.46	22.66	NA	NA	NA
70D4024	Down	F4	NA	70D3054	70D3023	1	1	NA	4.82	2.18	2.15	16.68	16.84	10.4353	280.8912	19.03	17.02	NA	NA	NA
70D4024	Down	F4	NA	70D3054	70D3023	2	2	NA	5.99	2.56	2.54	21.14	19.74	15.2745	417.3036	23.53	18.07	NA	NA	NA
70D4024	Down	F4	NA	70D3054	70D3023	3	3	NA	6.24	2.63	2.9	20.97	22.33	17.2536	468.2601	24.69	20.9	NA	NA	NA
70D4025	Down	F4	NA	70D3054	70D3010	1	2	NA	6.66	2.63	2.51	20.08	23.58	17.1162	473.4864	21.01	22.98	NA	NA	NA
70D4025	Down	F4	NA	70D3054	70D3010	2	2	NA	5.88	2.45	2.66	22.62	22.18	15.0234	501.7116	25.88	27.69	NA	NA	NA
70D4025	Down	F4	NA	70D3054	70D3010	3	1	NA	6.5	2.91	2.77	21.92	23.52	18.46	515.5584	24.06	24.07	NA	NA	NA
70D4026	Down	F4	NA	70D3054	70D3058	1	1	NA	5.98	2.6	2.69	18.22	20.4	15.8171	371.688	20.22	19.66	NA	NA	NA
70D4026	Down	F4	NA	70D3054	70D3058	2	1	NA	5.6	2.45	2.51	16.91	17.52	13.888	296.2632	20.13	18.06	NA	NA	NA
70D4026	Down	F4	NA	70D3054	70D3058	3	1	NA	6.37	2.54	2.9	18.7	21.68	17.3264	405.416	20.66	20.82	NA	NA	NA
70D4028	Down	F4	NA	70D3058	70D3002	1	1	NA	6.42	2.42	2.52	18.78	22.77	15.8574	427.6206	22.91	22.24	NA	NA	NA
70D4028	Down	F4	NA	70D3058	70D3002	2	1	NA	5.16	2.22	2.39	17.77	17.37	11.8938	308.6649	20.76	17.66	NA	NA	NA
70D4028	Down	F4	NA	70D3058	70D3002	3	1	NA	5.16	1.96	2.36	17.66	17.05	11.1456	301.103	19.96	18.32	NA	NA	NA
70D4029	Down	F4	NA	70D3058	70D3048	1	1	NA	6.02	2.43	2.39	14.24	13.64	14.5082	194.2336	14.44	14.12	NA	NA	NA
70D4029	Down	F4	NA	70D3058	70D3048	2	1	NA	7.83	3.33	3.55	19.9	20.88	26.9352	415.512	21.25	19.76	NA	NA	NA
70D4029	Down	F4	NA	70D3036	70D3006B	3	1	NA	6.17	2.5	2.48	19.06	19.93	15.3633	379.8658	20.77	19.97	NA	NA	NA
70D4030	Down	F4	NA	70D3058	70D3037	1	1	NA	5.88	2.54	2.32	21.09	21.57	14.2884	454.9113	23.75	23.19	NA	NA	NA
70D4030	Down	F4	NA	70D3058	70D3037	2	1	NA	5.27	2.36	2.32	20.12	19.09	12.3318	384.0908	23.45	19.53	NA	NA	NA
70D4030	Down	F4	NA	70D3058	70D3037	3	1	NA	5.49	2.41	2.56	21.41	21.53	13.64265	460.9573	23.98	21.79	NA	NA	NA
70D4031	Down	F4	NA	70D3060	70D3010	1	1	NA	4.4	1.78	1.96	15.3	14.17	8.228	216.801	16.02	14.18	NA	NA	NA
70D4031	Down	F4	NA	70D3060	70D3010	2	3	NA	5.4	2.42	2.13	21.1	21.19	12.285	447.109	23.3	21.64	NA	NA	NA
70D4031	Down	F4	NA	70D3060	70D3010	3	1	NA	7.28	3.01	3.33	21.18	22.36	23.0776	473.5848	24.51	22.77	NA	NA	NA
70D4032	Down	F4	NA	70D3060	70D3049	1	3	NA	5.7	1.68	1.65	21.83	20.55	9.4905	448.6065	22.33	19.69	NA	NA	NA
70D4032	Down	F4	NA	70D3060	70D3049	2	1	NA	5.58	2.02	1.91	21.96	19.79	10.9647	434.5884	24.84	19.95	NA	NA	NA
70D4033	Down	F4	NA	70D3060	70D3002	1	1	NA	6.35	2.55	2.81	18.57	18.63	17.018	345.9591	22.15	19.28	NA	NA	NA
70D4033	Down	F4	NA	70D3060	70D3002	2	2	NA	5.59	2.41	2.42	19.32	18.47	13.49985	356.8404	22.9	18.5	NA	NA	NA
70D4033	Down	F4	NA	70D3060	70D3002	3	1	NA	6.04	2.61	2.57	19.79	19.34	15.6436	382.7386	21.96	19.69	NA	NA	NA
70D4034	Down	F4	NA	70D3036	70D3054	1	1	NA	7.15	2.66	2.79	22.48	26.3	19.48375	591.224	27.66	25.55	NA	NA	NA
70D4034	Down	F4	NA	70D3036	70D3054	2	1	NA	7.11	3.17	3.21	19.35	21.93	22.6809	424.3455	21.35	21.5	NA	NA	NA
70D4034	Down	F4	NA	70D3036	70D3054	3	1	NA	6.14	2.42	2.68	22.37	21.96	15.657	491.2452	25.99	22.49	NA	NA	NA
